index,value,kor,English,Japanese,ChineseSimplified,ChineseTraditional,Russian,French,Spanish,Vietnamese
423,0,<color=#E09D3B>전설</color>,<color=#E09D3B>Legendary</color>,<color=#E09D3B>伝説</color>,<color=#E09D3B>传奇</color>,<color=#E09D3B>傳奇</color>,<color=#E09D3B>Легендарный</color>,<color=#E09D3B>Légendaire</color>,<color=#E09D3B>Legendario</color>,<color=#E09D3B>Huyền thoại</color>
424,0,<color=#C62D2A>신화</color>,<color=#C62D2A>Mythic</color>,<color=#C62D2A>神話級</color>,<color=#C62D2A>神话</color>,<color=#C62D2A>神話</color>,<color=#C62D2A>Мифический</color>,<color=#C62D2A>Mythique</color>,<color=#C62D2A>Mítico</color>,<color=#C62D2A>Thần thoại</color>
425,0,<color=#37BEAB>고대</color>,<color=#37BEAB>Ancient</color>,<color=#37BEAB>古代</color>,<color=#37BEAB>古代</color>,<color=#37BEAB>古代</color>,<color=#37BEAB>Древний</color>,<color=#37BEAB>Ancien</color>,<color=#37BEAB>Antiguo</color>,<color=#37BEAB>Cổ đại</color>
426,0,<color=#D11BAA>태고</color>,<color=#D11BAA>Primal</color>,<color=#D11BAA>プライマル</color>,<color=#D11BAA>原始</color>,<color=#D11BAA>原始</color>,<color=#D11BAA>Первобытный</color>,<color=#D11BAA>Primal</color>,<color=#D11BAA>Primal</color>,<color=#D11BAA>Nguyên thủy</color>
427,0,<color=#FED72B>궁극</color>,<color=#FED72B>Ultimate</color>,<color=#FED72B>究極</color>,<color=#FED72B>终极版</color>,<color=#FED72B>終極版</color>,<color=#FED72B>Ultimate</color>,<color=#FED72B>Ultime</color>,<color=#FED72B>Máximo</color>,<color=#FED72B>Tuyệt đỉnh</color>
428,0,리더,leader,リーダー,领导者,領導者,лидер,chef,líder,lãnh đạo
429,0,<color=red>능력</color>은 모두 <color=yellow>동일한 확률</color>로 등장합니다.,All abilities appear with equal probability.,すべての能力は等しい確率で出現します。,所有能力出现的概率均等。,所有能力出現的機率均等。,Все способности проявляются с равной вероятностью.,Toutes les capacités apparaissent avec une probabilité égale.,Todas las habilidades aparecen con igual probabilidad.,Mọi khả năng đều xuất hiện với xác suất như nhau.
430,0,언어,language,言語,语言,語言,язык,langue,idioma,ngôn ngữ
431,0,계정삭제,Delete account,アカウントを削除,删除帐户,刪除帳戶,Удалить аккаунт,Supprimer le compte,Eliminar cuenta,Xóa tài khoản
432,0,계정연동,Account linking,アカウント連携,账户关联,帳戶關聯,Привязка учетных записей,Liaison de comptes,vinculación de cuentas,Liên kết tài khoản
433,0,설정,setting,設定,环境,環境,параметр,paramètre,configuración,cài đặt
434,0,닫기,close,近い,关闭,關閉,закрывать,fermer,cerca,đóng
435,0,장비,equipment,装置,设备,裝置,оборудование,équipement,equipo,thiết bị
436,0,제작,produce,生産する,生产,生產,производить,produire,producir,sản xuất
437,0,보석,jewel,宝石,宝石,寶石,драгоценность,bijou,joya,viên ngọc
438,0,각인,engraving,彫刻,雕刻,雕刻,гравюра,gravure,grabado,khắc
439,0,특수,Special,特別,特别的,特別的,Особенный,Spécial,Especial,Đặc biệt
440,0,일괄 강화,Batch reinforcement,バッチ強化,批量增强,批量增強,Партийное подкрепление,Renforcement par lots,Refuerzo por lotes,Gia cố theo lô
441,0,일괄 분해,Batch decomposition,バッチ分解,批量分解,大量分解,Пакетное разложение,Décomposition par lots,Descomposición por lotes,Phân hủy theo lô
442,0,자동 분해,Automatic disassembly,自動分解,自动拆卸,自動拆卸,Автоматическая разборка,Démontage automatique,Desmontaje automático,Tháo lắp tự động
443,0,자동 장착,Automatic mounting,自動マウント,自动安装,自動安裝,Автоматическая установка,Montage automatique,Montaje automático,Lắp đặt tự động
444,0,파괴,destruction,破壊,破坏,破壞,разрушение,destruction,destrucción,sự phá hủy
445,0,복원,restoration,復元,恢复,恢復,реставрация,restauration,restauración,phục hồi
446,0,착용중,Wearing,着用,穿着,穿著,Утомительный,Résistant,Agotador,Mặc
447,0,일괄선택,Batch selection,バッチ選択,批次选择,批次選擇,Выбор партии,Sélection par lots,Selección de lotes,Lựa chọn theo lô
448,0,일괄해제,Batch unlock,一括ロック解除,批量解锁,批量解鎖,Пакетная разблокировка,Déverrouillage par lots,Desbloqueo por lotes,Mở khóa hàng loạt
449,0,선택한 항목의 포함되는 장비는 스테이지에서 획득시 바로 분해됩니다.,The equipment included in the selected item is dismantled immediately upon acquisition in the stage.,選択されたアイテムに含まれる機器は、ステージでの取得後直ちに解体されます。,所选物品中包含的设备在舞台上获得后会立即拆卸。,所選物品中包含的設備在舞台上獲得後會立即拆卸。,"Оборудование, входящее в состав выбранного товара, демонтируется немедленно после его приобретения на данном этапе.",L'équipement inclus dans l'article sélectionné est démonté immédiatement après son acquisition sur le terrain.,El equipo incluido en el artículo seleccionado se desmonta inmediatamente después de su adquisición en la etapa.,Các thiết bị thuộc mặt hàng đã chọn sẽ được tháo dỡ ngay lập tức sau khi thu mua tại giai đoạn này.
450,0,장비 제작,Equipment manufacturing,設備製造,设备制造,設備製造,производство оборудования,fabrication d'équipements,Fabricación de equipos,Sản xuất thiết bị
451,0,한번에 100개까지 제작 가능,Up to 100 can be produced at a time,一度に最大100個生産可能,一次最多可生产100个。,一次最多可生產100個。,За один раз можно произвести до 100 штук.,On peut en produire jusqu'à 100 simultanément.,Se pueden producir hasta 100 unidades a la vez.,Có thể sản xuất tối đa 100 sản phẩm cùng một lúc.
452,0,일괄 판매,Bulk sale,まとめ買い,批量销售,大量銷售,Оптовая продажа,vente en gros,Venta al por mayor,Bán sỉ
453,0,정렬,array,配列,大批,大批,множество,tableau,formación,mảng
454,0,최대레벨,Maximum level,最大レベル,最高级别,最高等級,Максимальный уровень,Niveau maximum,Nivel máximo,Mức tối đa
455,0,등급,rating,評価,等级,等級,рейтинг,notation,clasificación,xếp hạng
456,0,공격력(+),Attack Power(+),攻撃力(+),攻击力(+),攻擊力(+),Сила атаки (+),Puissance d'attaque (+),Poder de ataque (+),Sức tấn công (+)
457,0,공격력(%),Attack Power (%),攻撃力（％）,攻击力（%）,攻擊力（%）,Сила атаки (%),Puissance d'attaque (%),Poder de ataque (%),Sức tấn công (%)
458,0,체력(+),Stamina (+),スタミナ（+）,耐力（+）,耐力（+）,Выносливость (+),Endurance (+),Resistencia (+),Sức bền (+)
459,0,체력(%),Physical strength (%),体力（％）,体能（%）,體能（%）,Физическая сила (%),force physique (%),Fuerza física (%),Sức mạnh thể chất (%)
460,0,치명타피해,Critical damage,致命的なダメージ,严重伤害,嚴重傷害,Критический ущерб,Dommages critiques,Daños críticos,Thiệt hại nghiêm trọng
461,0,스킬피해,Skill damage,スキルダメージ,技能伤害,技能傷害,Урон от навыков,dégâts de compétence,Daño de habilidad,Sát thương kỹ năng
462,0,보스피해,Boss damage,ボスへのダメージ,首领伤害,首領傷害,Урон боссу,Dégâts du boss,Daño del jefe,Sát thương của trùm
463,0,명중,Hit,打つ,打,打,Ударять,Frapper,Golpear,Đánh
464,0,회피,evasion,回避,逃避,逃避,уклонение,évasion,evasión,sự né tránh
465,0,쿨타임,Cooldown,クールダウン,冷却,冷卻,Остывать,Refroidir,Enfriarse,Thời gian hồi chiêu
466,0,골드획득량,Gold acquisition amount,金の取得額,黄金收购金额,黃金收購金額,Сумма приобретения золота,montant d'acquisition d'or,Cantidad adquirida de oro,Số lượng vàng mua được
467,0,아이템드랍,Item Drop,アイテムドロップ,物品掉落,物品掉落,Выпадение предмета,Lâcher d'objet,Caída de objeto,Vật phẩm rơi
468,0,동료공격력(%),Ally Attack Power (%),味方の攻撃力（％）,友军攻击力（%）,友軍攻擊力（%）,Сила атаки союзников (%),Puissance d'attaque des alliés (%),Poder de ataque aliado (%),Sức tấn công của đồng minh (%)
469,0,동료 치명타피해,Critical damage to allies,味方への致命的なダメージ,对友军造成致命伤害,對友軍造成致命傷害,Критический ущерб союзникам,Dommages critiques aux alliés,Daños críticos a los aliados,Gây thiệt hại nghiêm trọng cho đồng minh
470,0,동료 스킬피해,Ally skill damage,味方のスキルダメージ,友军技能伤害,友軍技能傷害,Урон от навыков союзников,dégâts de compétence alliée,Daño de habilidad de aliado,Sát thương kỹ năng đồng minh
471,0,동료 보스피해,Companion Boss Damage,コンパニオンのボスダメージ,同伴首领伤害,同儕首領傷害,Урон от босса-компаньона,Dégâts du boss compagnon,Daño del jefe acompañante,Sát thương của Boss Đồng Hành
472,0,보석 분해,Gem disassembly,宝石の分解,Gem 拆解,Gem 拆解,Разборка драгоценного камня,Démontage de gemmes,Desmontaje de gemas,Tháo rời đá quý
473,0,<color=red>전설 </color>부터는 <color=yellow>승급</color> 으로 획득 가능합니다.,"From <color=red>Legend</color> onwards, you can obtain them through <color=yellow>Promotion</color>.",<color=red>Legend</color>以降は、<color=yellow>Promotion</color>を通じて入手できます。,从《传奇》开始，您可以通过《晋升》获得它们。,從《傳奇》開始，您可以透過《晉升》獲得它們。,"Начиная с <color=red>Легенды</color>, вы можете получить их через <color=yellow>Акцию</color>.","À partir de <color=red>Légende</color>, vous pouvez les obtenir via <color=yellow>Promotion</color>.","A partir de <color=red>Leyenda</color>, puedes obtenerlos mediante <color=yellow>Promoción</color>.","Từ cấp độ <color=red>Huyền thoại</color> trở đi, bạn có thể nhận được chúng thông qua <color=yellow>Khuyến mãi</color>."
474,0,점화 - 0.5초마다 공격력의 <color=red>5%</color>의 데미지를 입힘\n<color=red>[최대치 : 최대체력 5%]</color>,Ignite - Deals <color=red>5%</color> of Attack Power damage every 0.5 seconds	<color=red>[Max : 5% of Max HP]</color>,イグナイト - 0.5秒ごとに攻撃力の<color=red>5%</color>のダメージを与えます。<color=red>[最大：最大HPの5%]</color>,点燃 - 每 0.5 秒造成相当于攻击强度 5% 的伤害 [最高：最大生命值的 5%],點燃 - 每 0.5 秒造成相當於攻擊強度 5% 的傷害 [最高：最大生命值的 5%],"Воспламенение - Наносит <color=red>5%</color> урона от силы атаки каждые 0,5 секунды <color=red>[Макс.: 5% от максимального запаса здоровья]</color>","Embrasement - Inflige des dégâts équivalents à 5 % de la puissance d'attaque toutes les 0,5 secondes [Max : 5 % des PV max].","Ignite - Inflige <color=red>5%</color> de daño de Poder de Ataque cada 0,5 segundos <color=red>[Máx.: 5% de HP máximo]</color>","Thiêu đốt - Gây sát thương bằng <color=red>5%</color> Sức tấn công mỗi 0,5 giây <color=red>[Tối đa: 5% HP tối đa]</color>"
475,0,젖음 - 5초간 받는 피해 <color=red>50%</color>증가,Wet - Increases damage taken by 50% for 5 seconds,濡れ状態 - 受けるダメージが5秒間50%増加する,潮湿 - 受到的伤害增加 50%，持续 5 秒。,潮濕 - 受到的傷害增加 50%，持續 5 秒。,«Мокрый» — увеличивает получаемый урон на 50% в течение 5 секунд.,Humide - Augmente les dégâts subis de 50 % pendant 5 secondes,Mojado: aumenta el daño recibido en un 50% durante 5 segundos.,Ướt - Tăng sát thương phải chịu thêm 50% trong 5 giây.
476,0,빙결 - 1초간 <color=red>멈춤</color>,Freeze - <color=red>Pause</color> for 1 second,フリーズ - 1秒間一時停止,冻结 - 暂停 1 秒,凍結 - 暫停 1 秒,Заморозить - <color=red>Пауза</color> на 1 секунду,Geler - <color=red>Pause</color> pendant 1 seconde,Congelar - <color=red>Pausa</color> durante 1 segundo,Dừng hình - <color=red>Tạm dừng</color> trong 1 giây
477,0,감전 - 주변 적 2명에게 데미지의 <color=red>50%</color> 피해를 입힘,Electrocution - Deals <color=red>50%</color> of damage to 2 nearby enemies,感電 - 近くの敵2体に<color=red>50%</color>のダメージを与える,电击 - 对附近 2 个敌人造成 50% 的伤害,電擊 - 對附近 2 個敵人造成 50% 的傷害,Удар электрическим током — наносит <color=red>50%</color> урона двум ближайшим врагам,Électrocution - Inflige <color=red>50%</color> des dégâts à 2 ennemis proches,Electrocución: inflige un <color=red>50%</color> de daño a 2 enemigos cercanos.,Điện giật - Gây <color=red>50%</color> sát thương cho 2 kẻ địch gần đó
478,0,중독 - 속도 <color=red>50%</color> 감소\n1초마다 공격력의 <color=red>5%</color>의 데미지를 입힘 <color=red>[최대치 : 최대체력 5%]</color>,Poison - Reduces Speed ​​by 50%	Deals 5% of Attack Power every 1 second	[Max : 5% of Max HP],毒 - スピードを50%減少させる。1秒ごとに攻撃力の5%のダメージを与える。[最大：最大HPの5%],中毒 - 降低速度 50%，每秒造成相当于攻击力 5% 的伤害 [最高：最大生命值的 5%],中毒 - 降低速度 50%，每秒造成相當於攻擊力 5% 的傷害 [最高：最大生命值的 5%],Яд - Снижает скорость на 50%. Наносит 5% урона от силы атаки каждую секунду [Максимум: 5% от максимального запаса здоровья].,Poison - Réduit la vitesse de 50 % Inflige 5 % de la puissance d'attaque toutes les secondes [Max : 5 % des PV max],Veneno - Reduce la velocidad en un 50% Inflige un 5% del poder de ataque cada 1 segundo [Máx.: 5% de los PV máximos],Độc - Giảm tốc độ 50% Gây sát thương bằng 5% sức tấn công mỗi giây [Tối đa: 5% HP tối đa]
479,0,신성 - 공격력의 <color=green>5%</color>를 회복 <color=yellow>[최대치 : 최대체력 5%]</color>,Divine - Recovers <color=green>5%</color> of Attack Power <color=yellow>[Max : 5% of Max HP]</color>,神聖 - 攻撃力の<color=green>5%</color>を回復します <color=yellow>[最大：最大HPの5%]</color>,神圣 - 恢复<color=green>5%</color>攻击力<color=yellow>[最高：5%最大生命值]</color>,神聖 - 恢復 5% 攻擊力 [最高恢復量：最大生命值的 5%],Божественный - Восстанавливает <color=green>5%</color> силы атаки <color=yellow>[Макс.: 5% от максимального HP]</color>,Divin - Restaure <color=green>5%</color> de la puissance d'attaque <color=yellow>[Max : 5% des PV max]</color>,Divino - Recupera <color=green>5%</color> del Poder de Ataque <color=yellow>[Máx.: 5% de los PV máximos]</color>,Thần thánh - Hồi phục <color=xanh lá cây>5%</color> Sức tấn công <color=vàng>[Tối đa: 5% HP tối đa]</color>
480,0,멸시 - <color=yellow>일반 몹</color>에게 <color=red>5배</color>의 추가 피해를 입힘,Contempt - Deals <color=red>5x</color> additional damage to <color=yellow>normal mobs</color>,軽蔑 - 通常のモンスターに<color=red>5倍</color>の追加ダメージを与える,蔑视 - 对普通怪物造成额外5倍伤害。,蔑視 - 對普通怪物造成額外5倍傷害。,Презрение - Наносит <color=red>5x</color> дополнительного урона <color=yellow>обычным мобам</color>,Mépris - Inflige <color=red>5x</color> dégâts supplémentaires aux <color=yellow>monstres normaux</color>,Desprecio: inflige <color=red>5x</color> de daño adicional a <color=yellow>criaturas normales</color>,Khinh miệt - Gây thêm <color=red>5x</color> sát thương cho <color=yellow>quái vật thường</color>
481,0,용맹 - <color=yellow>보스 몹</color>에게 <color=red>5배</color>의 추가 피해를 입힘,Valor - Deals <color=red>5x</color> additional damage to <color=yellow>bosses</color>.,勇気 - ボスに対して<color=red>5倍</color>の追加ダメージを与えます。,勇气 - 对首领造成<color=red>5倍</color>额外伤害。,勇氣 - 對頭目造成<color=red>5倍</color>額外傷害。,Доблесть - Наносит <color=red>5x</color> дополнительного урона <color=yellow>боссам</color>.,Valeur - Inflige <color=red>5x</color> dégâts supplémentaires aux <color=yellow>boss</color>.,Valor - Inflige <color=red>5x</color> de daño adicional a los <color=yellow>jefes</color>.,Valor - Gây thêm <color=red>5x</color> sát thương cho <color=yellow>trùm</color>.
482,0,처단 - 적을 <color=red>즉사</color> 시킴 <color=red>[일반 몹 한정]</color>,Execution - Instantly kills enemies [Normal mobs only],処刑 - 敵を即死させる（通常の敵のみ）,处决 - 立即杀死敌人 [仅限普通怪物],處決 - 立即殺死敵人 [僅限普通怪物],Казнь — мгновенно убивает врагов [только обычных мобов],Exécution - Tue instantanément les ennemis [Monstres normaux uniquement],Ejecución: mata instantáneamente a los enemigos [solo enemigos normales].,Đòn kết liễu - Tiêu diệt kẻ thù ngay lập tức [Chỉ áp dụng cho quái vật thông thường]
483,0,능력치,stats,統計,统计数据,統計數據,статистика,statistiques,estadísticas,số liệu thống kê
484,0,자동장착,Automatic mounting,自動マウント,自动安装,自動安裝,Автоматическая установка,Montage automatique,Montaje automático,Lắp đặt tự động
485,0,현재 장비,Current equipment,現在の設備,现有设备,現有設備,Текущее оборудование,Équipement actuel,Equipos actuales,Thiết bị hiện tại
486,0,무기,weapon,武器,武器,武器,оружие,arme,arma,vũ khí
487,0,오라,aura,オーラ,灵气,靈氣,аура,aura,aura,hào quang
488,0,정보,info,情報,信息,資訊,информация,info,información,thông tin
489,0,확률표,Probability table,確率表,概率表,機率表,Таблица вероятностей,Tableau des probabilités,Tabla de probabilidad,Bảng xác suất
490,0,초월,transcendence,超越,超越,超越,трансценденция,transcendance,trascendencia,siêu việt
491,0,탭해서 닫기,Tap to close,タップして閉じる,点击关闭,點選關閉,"Нажмите, чтобы закрыть",Appuyez pour fermer,Toca para cerrar,Nhấn để đóng
492,0,일괄 합성,Batch synthesis,バッチ合成,批量合成,大量合成,Партионный синтез,Synthèse par lots,Síntesis por lotes,Tổng hợp theo lô
493,0,특수효과,special effects,特撮,特效,特效,спецэффекты,effets spéciaux,efectos especiales,hiệu ứng đặc biệt
494,0,보유효과,Endowment effect,保有効果,禀赋效应,禀賦效應,эффект владения,Effet de dotation,Efecto dotación,Hiệu ứng tài sản
495,0,첫보상,First reward,最初の報酬,第一奖励,第一獎勵,Первая награда,Première récompense,Primera recompensa,Phần thưởng đầu tiên
496,0,재침공,Re-invasion,再侵略,再次入侵,再次入侵,Повторное вторжение,Réinvasion,Reinvasión,Tái xâm lược
497,0,입장,position,位置,位置,位置,позиция,position,posición,chức vụ
498,0,퇴치,extermination,絶滅,灭绝,滅絕,истребление,extermination,exterminio,diệt trừ
499,0,선택,select,選択,选择,選擇,выбирать,sélectionner,seleccionar,lựa chọn
500,0,재침공을 성공하면 능력치가 향상 됩니다.,Your stats will improve if you succeed in the re-invasion.,再侵攻に成功すれば、あなたのステータスは向上します。,如果再次入侵成功，你的属性将会提升。,如果再次入侵成功，你的屬性將會提升。,"Ваши характеристики улучшатся, если вы добьетесь успеха в повторном вторжении.",Vos statistiques s'amélioreront si vous réussissez la réinvasion.,Tus estadísticas mejorarán si tienes éxito en la reinvasión.,Chỉ số của bạn sẽ được cải thiện nếu bạn thành công trong cuộc tái xâm lược.
501,0,한번에,All at once,一度に,一下子,一下子,Внезапно,Tout à coup,De repente,Tất cả cùng một lúc
502,0,오프라인 보상,Offline rewards,オフライン報酬,线下奖励,線下獎勵,Офлайн-награды,Récompenses hors ligne,Recompensas fuera de línea,Phần thưởng ngoại tuyến
503,0,받기,Receive,受け取る,收到,收到,Получать,Recevoir,Recibir,Nhận được
504,0,광고보고 2배,Double the money by watching an ad,広告を見てお金を2倍にしよう,看广告就能赚双倍的钱,看廣告就能賺雙倍的錢,"Удвойте деньги, посмотрев рекламу.",Doublez votre argent en regardant une publicité,Duplica tus ingresos viendo un anuncio.,Kiếm gấp đôi tiền bằng cách xem quảng cáo
505,0,교환소,Exchange,交換,交换,交換,Обмен,Échange,Intercambio,Trao đổi
506,0,일일 교환소,Daily Exchange,デイリーエクスチェンジ,每日交易所,每日交易所,Ежедневный обмен,Échange quotidien,Intercambio diario,Trao đổi hàng ngày
507,0,주간 교환소,Weekly Exchange,週ごとの交換,每周交易,每週交易,Еженедельный обмен,Échange hebdomadaire,Intercambio semanal,Trao đổi hàng tuần
508,0,자동진행,Automatic progress,自動進行,自动进度,自動進度,Автоматический прогресс,Progression automatique,Progreso automático,Tiến trình tự động
509,0,버프,buff,バフ,增幅,增幅,бафф,chamois,pulir,đánh bóng
510,0,응원 떼창,Cheering and singing along,声援を送り、一緒に歌う,欢呼雀跃，载歌载舞,歡呼雀躍，載歌載舞,Ликующие возгласы и подпевание,Acclamations et chants en chœur,Animando y cantando,Cổ vũ và hát theo
511,0,보컬 연습,Vocal practice,発声練習,声乐练习,聲樂練習,Вокальная практика,Pratique vocale,Práctica vocal,Luyện thanh
512,0,체력 단련,physical training,身体トレーニング,体育,體育,физическая подготовка,entraînement physique,entrenamiento físico,huấn luyện thể chất
513,0,근검 절약,frugality and saving,倹約と貯蓄,节俭和储蓄,節儉和儲蓄,бережливость и экономия,frugalité et épargne,frugalidad y ahorro,tiết kiệm và chắt chiu
514,0,랭킹,Ranking,ランキング,排行,排行,Рейтинг,Classement,Categoría,Xếp hạng
515,0,전투력,Combat power,戦闘力,战斗力,戰鬥力,Боевая мощь,puissance de combat,Poder de combate,Sức mạnh chiến đấu
516,0,스테이지,Stage,ステージ,阶段,階段,Этап,Scène,Escenario,Sân khấu
517,0,순위,rank,ランク,秩,秩,классифицировать,rang,rango,thứ hạng
518,0,보상표,Reward Table,報酬表,奖励表,獎勵表,Таблица вознаграждений,Tableau des récompenses,Tabla de recompensas,Bảng thưởng
519,0,아직 갱신되지 않았습니다.,It has not been updated yet.,まだ更新されていません。,尚未更新。,尚未更新。,Информация ещё не обновлена.,Il n'a pas encore été mis à jour.,Todavía no se ha actualizado.,Nó vẫn chưa được cập nhật.
520,0,<color=red>높은 단계</color> 강화석으로 <color=yellow>교환</color>할 수 있습니다.,You can exchange it for a high-level enhancement stone.,高レベルの強化石と交換できます。,你可以把它换成高级强化石。,你可以把它換成高級強化石。,Вы можете обменять его на камень улучшения высокого уровня.,Vous pouvez l'échanger contre une pierre d'amélioration de haut niveau.,Puedes cambiarlo por una piedra de mejora de alto nivel.,Bạn có thể đổi nó lấy một viên đá cường hóa cấp cao.
521,0,교환소,Exchange,交換,交换,交換,Обмен,Échange,Intercambio,Trao đổi
522,0,스테이지 이동,Stage transition,段階的移行,舞台过渡,舞台過渡,Переход между этапами,Transition de phase,Transición de etapa,Chuyển đổi giai đoạn
523,0,소식,tidings,知らせ,消息,訊息,известия,nouvelles,noticias,tin tức
524,0,공지사항,announcement,発表,公告,公告,объявление,annonce,anuncio,thông báo
525,0,이벤트,event,イベント,事件,事件,событие,événement,evento,sự kiện
526,0,상점,store,店,店铺,店鋪,магазин,magasin,almacenar,cửa hàng
527,0,패키지,Package,パッケージ,包裹,包裹,Упаковка,Emballer,Paquete,Bưu kiện
528,0,리더,leader,リーダー,领导者,領導者,лидер,chef,líder,lãnh đạo
529,0,자원,resources,リソース,资源,資源,ресурсы,ressources,recursos,tài nguyên
530,0,기간제,Fixed-term,有期雇用,固定期限,固定期限,Срочный контракт,Durée déterminée,Plazo fijo,Thời hạn cố định
531,0,광고 제거 패키지,Ad removal package,広告削除パッケージ,广告移除套餐,廣告移除套餐,пакет для удаления рекламы,Pack de suppression de publicités,paquete de eliminación de anuncios,Gói loại bỏ quảng cáo
532,0,초보자 패키지,Beginner Package,初心者向けパッケージ,入门套餐,入門套餐,Пакет для начинающих,Pack débutant,Paquete para principiantes,Gói dành cho người mới bắt đầu
533,0,성장 패키지,Growth Package,成長支援パッケージ,增长计划,成長計劃,Пакет развития,Pack de croissance,Paquete de crecimiento,Gói tăng trưởng
534,0,동료 패키지,Companion Package,コンパニオンパッケージ,配套包,配套包,Сопутствующий пакет,Pack d'accompagnement,Paquete complementario,Gói đi kèm
535,0,무기 패키지,Weapon Package,武器パッケージ,武器包,武器包,Комплект вооружения,Ensemble d'armes,Paquete de armas,Gói vũ khí
536,0,오라 패키지,Aura Package,オーラパッケージ,灵气套装,靈氣套裝,Пакет Аура,Pack Aura,Paquete Aura,Gói Aura
537,0,광고를 제거하고 다양한 혜택을 얻어보세요. 다양한 재화는 서비스,Remove ads and enjoy various benefits. Various goods are services,広告を削除して、さまざまな特典をお楽しみください。さまざまな商品やサービスをご利用いただけます。,去除广告，享受多种福利。各种商品和服务,去除廣告，享受多種福利。各種商品和服務,Удалите рекламу и наслаждайтесь различными преимуществами. Различные товары и услуги.,Supprimez les publicités et profitez de nombreux avantages. Divers biens et services,Elimine los anuncios y disfrute de diversas ventajas. Diversos bienes son servicios.,Xóa quảng cáo và tận hưởng nhiều lợi ích. Nhiều hàng hóa và dịch vụ khác nhau.
538,0,데뷔 초읽기! 단 한 번의 기회로 연습생 생활을 청산하고 초고속 성장을 시작하세요.,Debut countdown! End your trainee life with a single opportunity and start ultra-fast growth.,デビューまでのカウントダウン！たった一度のチャンスで研修生生活を終え、超高速成長をスタートさせよう。,出道倒计时！抓住这唯一的机会，结束你的练习生生涯，开启超高速成长之旅。,出道倒數！把握這唯一的機會，結束你的練習生生涯，開啟超高速成長之旅。,"Обратный отсчет до дебюта! Завершите свою стажировку, получив уникальную возможность, и начните стремительный карьерный рост.",Compte à rebours avant vos débuts ! Mettez fin à votre période de formation en une seule opportunité et entamez une croissance ultra-rapide.,¡Cuenta regresiva para el debut! Pon fin a tu etapa de aprendiz con una sola oportunidad y comienza un crecimiento ultrarrápido.,Đếm ngược đến màn ra mắt! Kết thúc quãng đời thực tập sinh với cơ hội duy nhất này và bắt đầu hành trình phát triển siêu tốc.
539,0,멈추지 않는 쾌속 성장! 레벨에 따라 쏟아지는 보상으로 당신의 한계를 돌파하세요.,Non-stop rapid growth! Break through your limits with rewards pouring in as you level up.,ノンストップで急成長！レベルアップするにつれて報酬がどんどん増え、限界を突破しよう。,持续快速成长！突破极限，升级即可获得丰厚奖励。,持續快速成長！突破極限，升級即可獲得豐厚獎勵。,Непрерывный стремительный рост! Преодолевайте свои ограничения и получайте награды по мере повышения уровня.,Une croissance fulgurante et continue ! Dépassez vos limites grâce à des récompenses abondantes à chaque niveau franchi.,¡Crecimiento rápido e imparable! Supera tus límites y recibe recompensas a medida que subas de nivel.,Tăng trưởng nhanh chóng không ngừng nghỉ! Vượt qua giới hạn của bản thân với phần thưởng dồi dào khi bạn lên cấp.
540,0,혼자보다는 팀이죠! 무대를 함께 빛낼 강력한 동료들을 영입해 최고의 라인업을 완성하세요.,"It's a team, not alone! Recruit powerful teammates to shine on stage together and complete the ultimate lineup.",チームで力を合わせよう！一人じゃダメだ！強力な仲間を集めて、共にステージで輝き、最強のラインナップを完成させよう。,这是一个团队，不是孤军奋战！招募强大的队友，一起在舞台上闪耀，打造最强阵容。,這是一個團隊，不是孤軍奮戰！招募強大的隊友，一起在舞台上閃耀，打造最強陣容。,"Это команда, а не одиночка! Соберите сильных товарищей по команде, чтобы вместе блистать на сцене и создать идеальный состав.","C'est un travail d'équipe, pas une équipe seule ! Recrutez des coéquipiers de talent pour briller ensemble sur scène et former l'équipe ultime.","¡Es un equipo, no estás solo! Recluta compañeros de equipo poderosos para brillar juntos en el escenario y completar la alineación definitiva.","Là một đội, không phải đơn độc! Hãy chiêu mộ những đồng đội tài năng để cùng tỏa sáng trên sân khấu và hoàn thiện đội hình đỉnh cao."
541,0,무대 위의 화력 지원! 압도적인 퍼포먼스를 완성할 최상급 장비들로 적들을 압도하세요.,Firepower support on stage! Overwhelm your enemies with top-tier equipment to complete an overwhelming performance.,ステージ上で強力な火力支援を受けよう！最高級の装備で敵を圧倒し、圧倒的なパフォーマンスを完成させよう。,舞台上火力全开！用顶级装备压制敌人，完成一场压倒性的表演。,舞台上火力全開！用頂級裝備壓制敵人，完成一場壓倒性的表演。,"Огневая поддержка на сцене! Сокрушите врагов первоклассным снаряжением, чтобы устроить потрясающее выступление.",Déchaînez votre puissance de feu sur scène ! Submergez vos ennemis avec un équipement de pointe pour une performance époustouflante.,¡Potencia de fuego en el escenario! Abruma a tus enemigos con equipo de primera categoría para lograr una actuación arrolladora.,Tăng cường hỏa lực trên sân khấu! Áp đảo kẻ thù bằng trang bị hàng đầu để hoàn thành màn trình diễn ấn tượng.
